Timestamp,Sensor1_Temperature,Sensor1_Humidity,Sensor2_Temperature,Sensor2_Humidity,Sensor3_Temperature,Sensor3_Humidity
2024-12-18 02:48:20,18.6,18,31,7.2,48.5,10
2024-12-18 02:48:22,18.6,18,31.1,7.1,48.9,10
2024-12-18 02:48:24,18.6,18,31.3,7,49.1,10
2024-12-18 02:48:26,18.6,18,31.4,7,49.3,10
2024-12-18 02:48:28,18.6,18,31.6,7,49.3,10
2024-12-18 02:48:31,18.6,18,31.7,6.9,49.1,10
2024-12-18 02:48:33,18.6,18,31.8,6.8,48.8,10
2024-12-18 02:48:35,18.6,18,31.9,6.8,48.5,10
2024-12-18 02:48:37,18.6,18,32,6.8,48.1,10
2024-12-18 02:48:39,18.6,18,32,6.8,47.5,10
2024-12-18 02:48:41,18.6,18,32.1,6.7,46.9,10
2024-12-18 02:48:44,18.6,18,32.2,6.6,46.3,10
2024-12-18 02:48:46,18.6,18,32.3,6.6,45.5,10
2024-12-18 02:48:48,18.6,18,32.3,6.5,44.8,10
2024-12-18 02:48:50,18.6,18,32.3,6.4,44.1,10
2024-12-18 02:48:52,18.6,18,32.4,6.4,43.4,10
2024-12-18 02:48:54,18.6,18,32.4,6.4,42.6,10
2024-12-18 02:48:57,18.6,18,32.4,6.4,41.8,10
2024-12-18 02:48:59,18.6,18,32.4,6.3,41.1,10
2024-12-18 02:49:01,18.6,18,32.4,6.3,40.5,10
2024-12-18 02:49:03,18.6,18,32.4,6.3,39.8,10
2024-12-18 02:49:05,18.6,18,32.4,6.2,38.9,10
2024-12-18 02:49:07,18.6,18,32.4,6.2,38.3,10
2024-12-18 02:49:10,18.6,18,32.4,6.2,37.5,10
2024-12-18 02:49:12,18.6,18,32.3,6.2,36.9,10
2024-12-18 02:49:14,18.6,18,32.3,6.2,36.4,10
2024-12-18 02:49:16,18.6,18,32.3,6.1,35.9,10
2024-12-18 02:49:18,18.6,18,32.3,6.1,35.3,10
2024-12-18 02:49:20,18.6,18,32.2,6.1,34.8,10
2024-12-18 02:49:23,18.6,18,32.2,6.1,34.3,10
2024-12-18 02:49:25,18.6,18,32.1,6.1,33.9,10
2024-12-18 02:49:27,18.6,18,32.1,6,33.3,10
