Timestamp,Sensor1_Temperature,Sensor1_Humidity
2024-12-12 22:04:58,36.2,16.5
2024-12-12 22:05:00,36.2,16.5
2024-12-12 22:05:02,36.2,16.6
2024-12-12 22:05:04,36.2,16.4
2024-12-12 22:05:06,36.2,16.6
2024-12-12 22:05:08,36.2,16.8
2024-12-12 22:05:10,36.2,17.1
2024-12-12 22:05:12,36.2,16.9
2024-12-12 22:05:14,36.2,16.8
2024-12-12 22:05:17,36.2,16.5
2024-12-12 22:05:19,36.2,16.4
2024-12-12 22:05:21,36.3,16.5
2024-12-12 22:05:23,36.2,16.3
2024-12-12 22:05:25,36.3,16
2024-12-12 22:05:27,36.3,16.1
2024-12-12 22:05:29,36.3,16.3
2024-12-12 22:05:31,36.3,16.3
2024-12-12 22:05:33,36.3,16.3
2024-12-12 22:05:36,36.3,16.4
2024-12-12 22:05:38,36.3,16.4
2024-12-12 22:05:40,36.3,16.2
2024-12-12 22:05:42,36.3,15.9
2024-12-12 22:05:44,36.3,15.6
2024-12-12 22:05:46,36.3,15.4
2024-12-12 22:05:48,36.3,15.4
2024-12-12 22:05:50,36.3,15.5
2024-12-12 22:05:52,36.3,15.6
2024-12-12 22:05:55,36.3,15.7
2024-12-12 22:05:57,36.3,15.9
2024-12-12 22:05:59,36.3,15.9
2024-12-12 22:06:01,36.3,16.2
2024-12-12 22:06:03,36.3,16.7
2024-12-12 22:06:05,36.4,17
2024-12-12 22:06:07,36.4,17
2024-12-12 22:06:09,36.4,17.1
2024-12-12 22:06:11,36.4,17.2
2024-12-12 22:06:14,36.5,16.6
2024-12-12 22:06:16,36.4,16.3
2024-12-12 22:06:18,36.5,16.2
2024-12-12 22:06:20,36.4,16.2
2024-12-12 22:06:22,36.5,16.3
2024-12-12 22:06:24,36.5,16.2
2024-12-12 22:06:26,36.5,16.2
2024-12-12 22:06:28,36.5,16.4
2024-12-12 22:06:30,36.5,16.6
2024-12-12 22:06:33,36.6,16.7
2024-12-12 22:06:35,36.6,16.7
2024-12-12 22:06:37,36.6,16.7
2024-12-12 22:06:39,36.6,16.8
2024-12-12 22:06:41,36.7,16.7
2024-12-12 22:06:43,36.7,16.8
2024-12-12 22:06:45,36.7,16.6
2024-12-12 22:06:47,36.7,16.4
2024-12-12 22:06:49,36.8,16.6
2024-12-12 22:06:51,36.7,16.8
2024-12-12 22:06:54,36.8,17
2024-12-12 22:06:56,36.8,17.2
2024-12-12 22:06:58,36.9,17.2
2024-12-12 22:07:00,36.9,17.2
2024-12-12 22:07:02,37,17.4
2024-12-12 22:07:04,37,17.4
2024-12-12 22:07:06,37,17.5
2024-12-12 22:07:08,37,17.3
2024-12-12 22:07:10,37.1,17
2024-12-12 22:07:13,37.1,16.9
2024-12-12 22:07:15,37.2,16.6
2024-12-12 22:07:17,37.2,16.3
2024-12-12 22:07:19,37.2,16.1
2024-12-12 22:07:21,37.2,16.1
2024-12-12 22:07:23,37.2,15.9
2024-12-12 22:07:25,37.2,15.7
2024-12-12 22:07:27,37.3,15.4
2024-12-12 22:07:29,37.2,15.3
2024-12-12 22:07:32,37.2,15
2024-12-12 22:07:34,37.2,14.8
2024-12-12 22:07:36,37.2,14.6
2024-12-12 22:07:38,37.2,14.6
2024-12-12 22:07:40,37.2,14.6
2024-12-12 22:07:42,37.2,14.5
2024-12-12 22:07:44,37.2,14.5
2024-12-12 22:07:46,37.2,14.3
2024-12-12 22:07:48,37.2,14.7
2024-12-12 22:07:51,37.2,14.9
2024-12-12 22:07:53,37.2,14.9
2024-12-12 22:07:55,37.2,14.9
2024-12-12 22:07:57,37.2,15.2
2024-12-12 22:07:59,37.2,15.5
2024-12-12 22:08:01,37.2,15.4
2024-12-12 22:08:03,37.2,15.4
2024-12-12 22:08:05,37.2,15.4
2024-12-12 22:08:07,37.2,15.2
2024-12-12 22:08:10,37.3,15.1
2024-12-12 22:08:12,37.2,15.2
2024-12-12 22:08:14,37.3,15.3
2024-12-12 22:08:16,37.3,15.1
2024-12-12 22:08:18,37.3,15.1
2024-12-12 22:08:20,37.3,15.1
2024-12-12 22:08:22,37.3,14.9
2024-12-12 22:08:24,37.3,14.6
2024-12-12 22:08:26,37.3,14.2
2024-12-12 22:08:29,37.3,14.2
2024-12-12 22:08:31,37.3,14.2
2024-12-12 22:08:33,37.3,14.5
2024-12-12 22:08:35,37.3,14.7
2024-12-12 22:08:37,37.3,14.7
2024-12-12 22:08:39,37.3,14.9
2024-12-12 22:08:41,37.3,14.9
2024-12-12 22:08:43,37.3,15
2024-12-12 22:08:45,37.3,15
2024-12-12 22:08:47,37.4,14.9
2024-12-12 22:08:50,37.4,14.8
2024-12-12 22:08:52,37.4,14.8
2024-12-12 22:08:54,37.4,14.9
2024-12-12 22:08:56,37.4,15
2024-12-12 22:08:58,37.4,15.2
2024-12-12 22:09:00,37.4,15.3
2024-12-12 22:09:02,37.4,15.5
2024-12-12 22:09:04,37.5,15.3
2024-12-12 22:09:06,37.5,15.1
2024-12-12 22:09:09,37.5,14.7
2024-12-12 22:09:11,37.5,14.7
2024-12-12 22:09:13,37.5,14.7
2024-12-12 22:09:15,37.5,14.8
2024-12-12 22:09:17,37.5,14.6
2024-12-12 22:09:19,37.6,14.8
2024-12-12 22:09:21,37.5,14.8
2024-12-12 22:09:23,37.6,14.7
2024-12-12 22:09:25,37.6,14.8
2024-12-12 22:09:28,37.6,14.8
2024-12-12 22:09:30,37.6,14.7
2024-12-12 22:09:32,37.6,14.8
2024-12-12 22:09:34,37.7,15
2024-12-12 22:09:36,37.7,14.9
2024-12-12 22:09:38,37.7,14.8
2024-12-12 22:09:40,37.7,14.7
2024-12-12 22:09:42,37.7,14.8
2024-12-12 22:09:44,37.8,14.8
2024-12-12 22:09:47,37.8,14.6
2024-12-12 22:09:49,37.8,14.5
2024-12-12 22:09:51,37.8,14.5
2024-12-12 22:09:53,37.8,14.3
2024-12-12 22:09:55,37.8,14.1
2024-12-12 22:09:57,37.8,14.1
2024-12-12 22:09:59,37.8,14
2024-12-12 22:10:01,37.8,14
2024-12-12 22:10:03,37.8,14
2024-12-12 22:10:06,37.9,14.3
2024-12-12 22:10:08,37.9,14.2
2024-12-12 22:10:10,37.9,14.2
2024-12-12 22:10:12,37.9,14.2
2024-12-12 22:10:14,37.9,14.2
2024-12-12 22:10:16,37.9,14.2
2024-12-12 22:10:18,38,14
2024-12-12 22:10:20,38,14.1
2024-12-12 22:10:22,38,14.2
2024-12-12 22:10:24,38,14.3
2024-12-12 22:10:27,38,14.1
2024-12-12 22:10:29,38,14.1
2024-12-12 22:10:31,38.1,14.1
2024-12-12 22:10:33,38.1,14.1
2024-12-12 22:10:35,38.1,13.9
2024-12-12 22:10:37,38.1,13.7
2024-12-12 22:10:39,38.1,13.7
2024-12-12 22:10:41,38.1,13.6
2024-12-12 22:10:43,38.1,13.6
2024-12-12 22:10:46,38.1,13.6
2024-12-12 22:10:48,38.1,13.6
2024-12-12 22:10:50,38.1,13.7
2024-12-12 22:10:52,38.1,13.8
2024-12-12 22:10:54,38.1,13.9
2024-12-12 22:10:56,38.1,13.8
2024-12-12 22:10:58,38.1,13.7
2024-12-12 22:11:00,38.1,13.7
2024-12-12 22:11:02,38.1,13.8
2024-12-12 22:11:05,38.1,13.8
2024-12-12 22:11:07,38.2,13.9
2024-12-12 22:11:09,38.2,13.8
2024-12-12 22:11:11,38.2,13.9
2024-12-12 22:11:13,38.2,14
2024-12-12 22:11:15,38.2,14.1
2024-12-12 22:11:17,38.3,14.2
2024-12-12 22:11:19,38.3,14.3
2024-12-12 22:11:21,38.3,14.3
2024-12-12 22:11:24,38.3,14
2024-12-12 22:11:26,38.4,14.1
2024-12-12 22:11:28,38.4,14
2024-12-12 22:11:30,38.4,14
2024-12-12 22:11:32,38.4,14
2024-12-12 22:11:34,38.5,14
2024-12-12 22:11:36,38.5,14.1
2024-12-12 22:11:38,38.5,14.2
2024-12-12 22:11:40,38.5,14.3
2024-12-12 22:11:43,38.6,14.5
2024-12-12 22:11:45,38.6,14.5
2024-12-12 22:11:47,38.6,14.4
2024-12-12 22:11:49,38.7,14.2
2024-12-12 22:11:51,38.7,14.1
2024-12-12 22:11:53,38.7,13.8
2024-12-12 22:11:55,38.7,13.8
2024-12-12 22:11:57,38.7,13.7
2024-12-12 22:11:59,38.8,13.7
2024-12-12 22:12:01,38.8,13.5
2024-12-12 22:12:04,38.8,13.5
2024-12-12 22:12:06,38.8,13.6
2024-12-12 22:12:08,38.8,13.3
2024-12-12 22:12:10,38.9,13.3
2024-12-12 22:12:12,38.9,13.3
2024-12-12 22:12:14,38.9,13.3
2024-12-12 22:12:16,38.9,13.3
2024-12-12 22:12:18,38.9,13.4
2024-12-12 22:12:20,38.9,13.3
2024-12-12 22:12:23,38.9,13.1
2024-12-12 22:12:25,38.9,13.3
2024-12-12 22:12:27,38.9,13.2
2024-12-12 22:12:29,39,13.1
2024-12-12 22:12:31,38.9,13.2
2024-12-12 22:12:33,39,13.2
2024-12-12 22:12:35,39,13.3
2024-12-12 22:12:37,39,13.2
2024-12-12 22:12:39,39,13.3
2024-12-12 22:12:42,39,13.5
2024-12-12 22:12:44,39,13.5
2024-12-12 22:12:46,39,13.4
2024-12-12 22:12:48,39,13.4
2024-12-12 22:12:50,39,13.4
2024-12-12 22:12:52,39.1,13.4
2024-12-12 22:12:54,39.1,13.5
2024-12-12 22:12:56,39.1,13.4
2024-12-12 22:12:58,39.1,13.2
2024-12-12 22:13:01,39.1,13
2024-12-12 22:13:03,39.1,12.8
